pincode,state,district,latitude,longitude,School_Dropout_Risk_Index,Migrant_Hunger_Score,Village_Hollow_Out_Rate,Electoral_Discrepancy_Index,Skill_Gap_Migration_Flow,Governance_Risk_Score,Risk_Score,children_enrolled,adult_migration_volume,labor_activity,Primary_Sector_Concern
201314,Uttar Pradesh,Gautam Buddha Nagar,28.535516,77.39102599999998,70.0,16.049251421370204,29.919233069869275,24.445012282729266,16.79884780449844,31.16625,0,1.0,12.0,0.0,Education
201315,Uttar Pradesh,Gautam Buddha Nagar,28.44606,77.5098,70.75,17.170567691485715,30.973327022585124,26.06284953511467,17.277323337766344,32.1995,30,2.0,65.0,3.0,Education
201316,Uttar Pradesh,Gautam Buddha Nagar,28.595731285649,77.4022966965394,71.95121951219512,17.833327761971006,30.714716739427242,26.39623179492439,16.913212953190783,32.54463414634146,30,4.0,63.0,2.0,Education
201318,Uttar Pradesh,Gautam Buddha Nagar,28.6681111,77.4284722,60.01997068776308,31.828936285291483,47.33952509893448,26.353466450167016,33.058876395049644,38.67113402061855,50,179.0,3140.0,363.0,Education
202001,Uttar Pradesh,Aligarh,27.9043088,78.0701512,34.05018847959206,47.41049613368524,48.547011066858204,54.06435866817776,60.69475991702638,49.22953271028038,100,14178.0,78219.0,25905.0,Labor
202002,Uttar Pradesh,Aligarh,27.943302,78.027387,31.924246831506228,36.90509243541125,47.843893859707514,28.710300863208506,48.54735917411991,37.82990384615385,50,1859.0,11166.0,4309.0,Labor
202121,Uttar Pradesh,Aligarh,27.8056746,78.2711069,32.892344355808845,31.498748102645493,42.477965935604324,27.500483060354668,37.67114299776177,33.65961165048544,50,419.0,4663.0,1157.0,Rural_Hollowing
202122,Uttar Pradesh,Aligarh,28.0272357,78.0348779,24.70558921365373,31.301729354826847,46.47280168058485,26.925933291032713,39.66486714176497,32.836344086021505,50,565.0,2121.0,964.0,Rural_Hollowing
202123,Uttar Pradesh,Aligarh,28.667647,77.468761,33.181387429469275,32.28360052529734,44.33301087392718,32.123252643395745,37.632041231394865,35.30060606060606,50,589.0,3569.0,1365.0,Rural_Hollowing
202124,Uttar Pradesh,Aligarh,27.7743405,77.9837972,32.155060684929104,31.837311621262188,42.061232686578435,27.192065589193525,40.1172633324235,33.9291,50,426.0,3789.0,1698.0,Rural_Hollowing
202125,Uttar Pradesh,Aligarh,27.9541156,78.2318358,30.490165188922724,33.69205940842128,44.77686179615493,30.199849166638717,40.779489779918286,35.25867346938775,50,378.0,3953.0,1505.0,Rural_Hollowing
202126,Uttar Pradesh,Aligarh,27.9883457,78.1012034,28.72635445362718,30.787886325814696,45.69186759958743,26.824984878665923,36.237424713765215,32.71070707070707,50,521.0,2545.0,770.0,Rural_Hollowing
202127,Uttar Pradesh,Aligarh,28.0093223,78.1557306,35.330560869776555,30.93880826817125,45.40647090441798,26.8158556170264,37.40554960439915,34.24979797979798,50,235.0,3275.0,1117.0,Rural_Hollowing
202128,Uttar Pradesh,Aligarh,27.86684,78.2518863,23.680124223602483,26.830172740951195,39.353444656009096,27.974506740288135,30.233133877330264,29.045434782608694,30,128.0,1237.0,485.0,Rural_Hollowing
202129,Uttar Pradesh,Aligarh,27.8575248,78.311672,28.396165412963544,33.04583755402713,43.482419594453454,30.33557354736595,40.57710522610106,34.50970297029703,50,810.0,4648.0,1421.0,Rural_Hollowing
202130,Uttar Pradesh,Aligarh,27.9169655,78.4418001,26.958848076829096,32.18275677956903,42.76614666556426,28.411130737321184,38.90236066925862,33.12659793814433,50,367.0,3363.0,1171.0,Rural_Hollowing
202131,Uttar Pradesh,Aligarh,27.9834271,78.3998642,29.26570297503312,32.86615259703596,45.120953367630065,27.420234852752436,40.62973039941616,34.1759595959596,50,410.0,2834.0,1226.0,Rural_Hollowing
202132,Uttar Pradesh,Aligarh,28.0761382,77.883174,32.090340381907005,30.453952831996656,42.78272541122284,29.547933844285076,38.34792675091559,33.983163265306125,50,489.0,3053.0,1701.0,Rural_Hollowing
202133,Uttar Pradesh,Aligarh,28.0136507,78.5912787,30.512810320562195,34.563678575214794,40.79242250174593,32.05145406266088,43.60993885338191,35.86892156862745,50,2371.0,6539.0,2252.0,Labor
202134,Uttar Pradesh,Aligarh,42.5896105,44.5259703,28.637358120266423,32.98973083487415,47.60615063856961,28.154636451150687,39.124876030677875,34.33051546391753,50,287.0,2968.0,879.0,Rural_Hollowing
202135,Uttar Pradesh,Aligarh,26.1285632,79.4506989,32.95658734465029,30.448714314272507,44.17053700412047,27.639172533624915,34.20936834184083,33.05824742268042,50,200.0,1962.0,726.0,Rural_Hollowing
202136,Uttar Pradesh,Aligarh,28.1154979,77.8528353,35.9075804018878,28.6821881036339,41.046485161155445,29.3437015441975,30.72069540748506,32.55494623655914,50,360.0,2087.0,726.0,Rural_Hollowing
202137,Uttar Pradesh,Aligarh,28.0072778,77.6283746,34.05013851127158,32.61685032539539,42.51688711756194,30.434855016748593,38.68941603991809,35.0579797979798,50,457.0,3205.0,1299.0,Rural_Hollowing
202138,Uttar Pradesh,Aligarh,27.910349,77.9563177,33.8936095911599,32.67822036900455,43.26222273843885,27.888818070420985,39.53570377425331,34.6834,50,438.0,3147.0,1269.0,Rural_Hollowing
202139,Uttar Pradesh,Hathras,27.5472702,78.1478918,33.97789687571373,28.050623009268968,42.77270607585435,26.5554606342284,32.12850699595593,31.88639175257732,50,165.0,1836.0,801.0,Rural_Hollowing
202140,Uttar Pradesh,Aligarh,28.9074291,78.4684454,29.978768731268733,30.776377814429157,42.78843530224806,26.990482627052206,38.14628898968019,32.9464,50,274.0,3339.0,1310.0,Rural_Hollowing
202141,Uttar Pradesh,Aligarh,28.0303222,77.9188882,33.87199224751856,30.183784184026063,40.33438780902824,27.594548268512657,35.40684839104958,32.8414,50,348.0,2321.0,887.0,Rural_Hollowing
202142,Uttar Pradesh,Aligarh,28.0303222,77.9188882,28.141216678058782,26.867949886097822,39.60945096184911,27.706418012591136,31.028839426506426,30.076105263157896,50,163.0,1574.0,660.0,Rural_Hollowing
202143,Uttar Pradesh,Aligarh,28.0777837,77.9503069,40.533388067870824,22.443831904470198,37.034065023669314,27.379246196011948,24.580652917459428,29.9116091954023,50,80.0,541.0,297.0,Education
202145,Uttar Pradesh,Aligarh,27.6400446,77.8695997,30.850835445139058,32.21611173840649,42.76324371193832,27.90855289692143,39.893667013651154,33.98367346938775,50,365.0,2583.0,1433.0,Rural_Hollowing
202150,Uttar Pradesh,Aligarh,28.0556905,78.0305974,31.151367151367154,30.020709818973977,46.79043335622872,25.96016379788078,36.68774830826134,33.08070707070707,30,178.0,1314.0,963.0,Rural_Hollowing
202155,Uttar Pradesh,Aligarh,28.0233337,77.656476,36.34951771547166,27.07620530935249,39.53560539627046,26.793636295223,33.514491944842895,32.01677083333333,50,351.0,1539.0,978.0,Rural_Hollowing
202165,Uttar Pradesh,Aligarh,28.0422115,77.5791358,35.284783319448856,33.59191005253854,46.91846939190327,27.67565414471793,39.92205375375423,35.716565656565656,50,364.0,2880.0,1312.0,Rural_Hollowing
202170,Uttar Pradesh,Aligarh,27.7244245,78.2248291,33.7148717948718,27.012985719512407,39.60120144256735,26.945012282729266,31.390114116137124,31.1,50,197.0,1460.0,518.0,Rural_Hollowing
202280,Uttar Pradesh,Aligarh,27.9622867,78.2845175,28.589042705378244,34.10388973917979,44.563981442716354,29.78697147850366,42.76485561450397,35.22242424242424,50,473.0,6414.0,2009.0,Rural_Hollowing
202281,Uttar Pradesh,Aligarh,28.0912103,78.3273245,20.384749865519098,28.728503947429804,41.611784834076104,27.289561297912396,37.06828693946347,30.300879120879124,50,204.0,1931.0,970.0,Rural_Hollowing
202282,Uttar Pradesh,Aligarh,27.6400446,77.8695996,32.15520373097693,27.533884748479007,42.07206981425362,26.30068238582205,32.595711561008535,31.343092783505156,30,199.0,1096.0,555.0,Rural_Hollowing
203001,Uttar Pradesh,Bulandshahr,28.4024615,77.7975797,32.88749159080363,39.977961058484894,47.09847061992248,35.26688626484202,52.683774088670766,40.991747572815534,80,3887.0,40658.0,11736.0,Labor
203002,Uttar Pradesh,Bulandshahr,28.3356615,77.8373622,29.445187436676797,23.821826411753957,36.2283938939866,26.410049411403904,29.456404713365295,28.581489361702126,30,158.0,990.0,610.0,Rural_Hollowing
203129,Uttar Pradesh,Bulandshahr,28.1666052,77.9709148,31.251753816883358,30.600892603067486,41.86755461359607,30.17883849425996,36.67797171900441,33.53094736842105,50,354.0,1919.0,820.0,Rural_Hollowing
203131,Uttar Pradesh,Bulandshahr,28.309028,77.8224277,31.12361532584899,41.44183409369277,49.2318208831563,40.636248003002166,52.39028772531819,42.535333333333334,100,3524.0,27613.0,7549.0,Labor
203132,Uttar Pradesh,Bulandshahr,28.2647374,77.7551794,28.442911698230844,30.48629052556193,43.60247105208889,26.842781312557374,37.54370346559421,32.546063829787236,50,252.0,2339.0,1044.0,Rural_Hollowing
203135,Uttar Pradesh,Gautam Buddha Nagar,28.2486355,77.8547195,33.38049049331132,32.85845211794065,43.22832019079673,28.26067692980701,41.30455016139213,35.05851485148515,30,503.0,2891.0,2058.0,Rural_Hollowing
203141,Uttar Pradesh,Bulandshahr,28.2232644,77.7223062,30.566554747656358,31.08047820078797,42.91965058939327,26.86925470697169,36.98284609230176,32.88171717171717,50,333.0,2320.0,1019.0,Rural_Hollowing
203150,Uttar Pradesh,Bulandshahr,28.350732,77.9715156,34.736498786232936,32.471095828752645,44.4087813844308,37.92696672813751,39.537446001834795,37.49212121212121,50,377.0,2703.0,1183.0,Rural_Hollowing
203155,Uttar Pradesh,Bulandshahr,28.1383021,77.6063489,31.605551970881255,30.58555827738836,43.50479016762199,26.99411113788985,37.92458807123402,33.29739583333333,50,268.0,1541.0,1102.0,Rural_Hollowing
203201,Uttar Pradesh,Gautam Buddha Nagar,28.3048341,77.5991821,29.961193174039582,33.24255086940625,42.769026675354276,30.163708056908813,41.76841509835433,34.950927835051544,50,506.0,3332.0,1779.0,Rural_Hollowing
203202,Uttar Pradesh,Bulandshahr,28.3907585,77.6604652,33.45457300663547,32.758189254806766,44.771903346484336,27.734943137790097,39.40887769799574,34.773823529411764,30,388.0,1943.0,1287.0,Rural_Hollowing
203203,Uttar Pradesh,Bulandshahr,28.3573828,77.7779674,31.07451173545692,34.98174628605863,43.197795041428094,28.95147237316814,43.00403457451927,35.529901960784315,50,634.0,3920.0,1725.0,Rural_Hollowing
203205,Uttar Pradesh,Bulandshahr,28.4271091,77.7483558,31.483692079794636,37.39321421647177,46.9764559802976,28.219512826394713,48.94513527196004,37.66586538461539,50,2005.0,9573.0,4396.0,Labor
203206,Uttar Pradesh,Bulandshahr,28.4767528,77.6374978,45.38461538461539,12.2272983937076,17.032392543429577,31.355284924027558,11.670949502548346,24.25153846153846,30,1.0,4.0,1.0,Education
203207,Uttar Pradesh,Gautam Buddha Nagar,28.597702,77.499945,33.85599685790574,38.19402149660181,45.76121210525169,30.1826302376685,49.97147188570872,38.81475247524752,70,1855.0,22296.0,8815.0,Labor
203209,Uttar Pradesh,Gautam Buddha Nagar,28.2218842,77.5856852,36.27670630670048,32.699467780023255,46.576714719087086,28.405408322333226,39.11497635654397,35.706435643564355,50,361.0,2348.0,1125.0,Rural_Hollowing
203389,Uttar Pradesh,Bulandshahr,28.1777076,78.3506488,62.05882352941177,15.126350186401647,24.346891193568368,26.797953459199856,15.830490991469556,28.953823529411768,30,6.0,31.0,14.0,Education
203390,Uttar Pradesh,Bulandshahr,28.3559439,78.2689029,44.79928315412186,21.434550278635207,38.77776156274758,28.366662713862773,23.695147149525706,30.894408602150534,50,56.0,338.0,226.0,Education
203391,Uttar Pradesh,Bulandshahr,28.3686166,78.1208079,58.333333333333336,14.346945239740679,25.833433027668566,24.445012282729266,15.86080565605648,27.694166666666664,0,1.0,28.0,2.0,Education
203392,Uttar Pradesh,Bulandshahr,28.2675696,78.1835179,37.01816239316239,20.299385104102775,34.415360998474135,28.479800617285882,20.694992031154072,27.884615384615383,50,32.0,382.0,87.0,Education
203393,Uttar Pradesh,Bulandshahr,28.2669675,78.3247089,51.333333333333336,14.582049405802403,23.981608234171347,25.778345616062598,14.897461762866861,26.204,30,1.0,16.0,1.0,Education
203394,Uttar Pradesh,Bulandshahr,28.3604946,78.0741906,51.17058823529412,18.003036435518148,30.634747262049668,26.85340628385181,18.964795077753042,28.936235294117647,30,39.0,367.0,111.0,Education
203395,Uttar Pradesh,Bulandshahr,28.3019057,77.9721808,50.50150829562594,18.403371763763026,31.768400232160836,26.85340628385181,19.936955693696643,29.24729411764706,30,48.0,320.0,144.0,Education
203396,Uttar Pradesh,Bulandshahr,28.2212414,78.0621686,55.795180722891565,31.833776949219,56.09729094258831,26.01127734297023,30.756201485598364,38.5944578313253,30,40.0,1416.0,60.0,Rural_Hollowing
203397,Uttar Pradesh,Bulandshahr,28.1107109,78.2190942,44.675925925925924,19.70949627259335,36.82129354851824,25.556123393840377,19.608517122582736,28.71125,30,15.0,330.0,12.0,Education
203398,Uttar Pradesh,Bulandshahr,28.4656016,78.2481765,68.66666666666667,16.596635106472906,28.143103507240262,26.667234504951487,16.476103687270808,31.234888888888886,30,9.0,60.0,9.0,Education
203399,Uttar Pradesh,Bulandshahr,28.1378859,78.3700704,48.15972222222222,13.543183254642562,19.213977920124513,29.637939877056564,15.153173086788273,25.662499999999998,50,20.0,30.0,35.0,Education
203401,Uttar Pradesh,Bulandshahr,28.4037222,77.8560278,64.76190476190476,17.65462646703464,31.887334615947278,25.39739323511022,18.509447179009822,31.316666666666666,30,3.0,36.0,6.0,Education
203402,Uttar Pradesh,Bulandshahr,28.6730275,77.9710098,51.41203703703704,14.575961921280838,25.868501881286953,25.556123393840377,16.10867073735737,26.687916666666666,30,10.0,76.0,23.0,Education
203403,Uttar Pradesh,Bulandshahr,28.5558616,78.1236592,49.55882352941177,15.575351751335113,27.231208414907897,26.209718165082208,17.438379207530808,27.151029411764707,30,9.0,108.0,56.0,Education
203405,Uttar Pradesh,Bulandshahr,28.5013035,78.100134,53.333333333333336,11.650447785656533,24.242541799027837,24.445012282729266,13.279804895927503,25.39888888888889,0,0.0,7.0,0.0,Education
203407,Uttar Pradesh,Bulandshahr,28.552287,78.0024134,67.33333333333333,13.405936942849014,23.19010412734548,27.778345616062598,13.956571792504148,29.363333333333333,30,8.0,14.0,1.0,Education
203408,Uttar Pradesh,Bulandshahr,28.6231993,77.8245775,40.164794007490634,21.19134431530546,35.663232078820364,27.53437855889038,22.571852546955903,29.018988764044945,30,39.0,405.0,137.0,Education
203409,Uttar Pradesh,Bulandshahr,28.36811,78.18066829999998,70.0,13.823914814402231,24.73633444079397,24.445012282729262,15.480908842773147,29.681818181818183,0,2.0,11.0,1.0,Education
203411,Uttar Pradesh,Bulandshahr,28.6630268,77.9067564,40.22727272727273,14.887841233119497,23.94435947401515,26.263194100911083,14.993087104163775,24.17886363636364,30,8.0,47.0,5.0,Education
203412,Uttar Pradesh,Bulandshahr,28.6489005,78.0223927,63.58490566037736,17.883748314884496,31.32160326022939,26.805768023134203,17.760053084357185,31.244528301886792,30,3.0,101.0,11.0,Education
204101,Uttar Pradesh,Hathras,27.6056212,78.0537813,30.8881715866453,35.65938732229602,43.89703080695833,45.04134708273752,48.18942861892305,40.79277227722772,50,2999.0,12961.0,6252.0,Labor
204102,Uttar Pradesh,Hathras,27.671626,78.1820931,30.696498543272735,31.517146863649938,43.712898798416305,27.135766137384355,37.95872245502967,33.37516129032258,50,321.0,1947.0,801.0,Rural_Hollowing
204211,Uttar Pradesh,Hathras,27.5958775,78.0580609,29.86950343385987,32.785257568168525,44.224376596074876,28.788911624781154,39.478162426883074,34.258217821782175,50,314.0,2928.0,1233.0,Rural_Hollowing
204212,Uttar Pradesh,Hathras,27.658687,78.2333743,27.730320699708454,32.56708730485975,45.260783906809834,27.914400037831307,38.393711517581664,33.50622448979592,50,292.0,4272.0,1231.0,Rural_Hollowing
204213,Uttar Pradesh,Aligarh,27.6071627,77.980289,33.071928597466616,36.47097384911117,49.27294953917988,26.93928208463759,43.53838794259929,36.7423,50,498.0,3329.0,1329.0,Rural_Hollowing
204214,Uttar Pradesh,Hathras,27.6098327,78.3728456,35.09031082436655,32.83245635940333,46.58364900828844,29.331476736477157,38.081532472589664,35.52105263157895,50,228.0,4277.0,1071.0,Rural_Hollowing
204215,Uttar Pradesh,Aligarh,27.7865959,78.3522213,32.891219287028534,37.80216934531852,49.5821990896444,31.83292846387712,45.74244757051567,38.68274509803921,80,660.0,8545.0,2362.0,Rural_Hollowing
204216,Uttar Pradesh,Aligarh,27.7063381,78.0823084,29.994615290642955,32.84791230610705,44.18458858806745,27.62122811236776,40.86623246396001,34.27490196078431,50,495.0,4502.0,1906.0,Rural_Hollowing
205001,Uttar Pradesh,Mainpuri,24.5462156,78.5646456,31.37587535129027,37.671301172202696,44.275510960512506,42.926585427455265,50.34555656483497,41.2521568627451,50,3931.0,14722.0,7036.0,Labor
205119,Uttar Pradesh,Mainpuri,27.2381944,79.0551944,29.20786214918868,29.775534856059117,41.288421143953684,27.812831964654755,35.80519450350977,32.104081632653056,50,299.0,1745.0,849.0,Rural_Hollowing
205121,Uttar Pradesh,Firozabad,24.235688,78.215454,25.836057415265337,32.02777602244959,43.61267661149046,26.471878521297743,39.991578008857545,32.7309900990099,50,383.0,2281.0,1423.0,Rural_Hollowing
205247,Uttar Pradesh,Mainpuri,24.656411,78.321475,34.25125473588722,32.30738865691404,42.48743049949766,27.398103000702704,39.647084869884374,34.4636,50,659.0,2942.0,1256.0,Rural_Hollowing
205261,Uttar Pradesh,Firozabad,24.5646465,78.925651,34.16692096413671,35.84972055410237,48.62707042246144,27.48579213383797,43.780145323709384,36.924705882352946,50,596.0,4020.0,1599.0,Rural_Hollowing
205262,Uttar Pradesh,Mainpuri,24.656777,78.326532,33.30031471577934,34.915532985005946,44.15998373457644,30.935400140746978,46.1850892272446,37.23831683168317,50,1855.0,7799.0,2998.0,Labor
205263,Uttar Pradesh,Mainpuri,27.2363568,78.124558,33.4005365993887,33.75332380444377,44.6481038688852,28.08016251672498,39.52340388313395,35.05282828282828,50,425.0,2998.0,1234.0,Rural_Hollowing
205264,Uttar Pradesh,Mainpuri,24.0255555,78.5919666,34.02891373538742,33.64046709215822,45.8603506530463,27.846470239789078,43.19135577520573,36.0125,50,646.0,3928.0,1861.0,Rural_Hollowing
205265,Uttar Pradesh,Mainpuri,24.9523652,78.6589565,28.74049141738069,34.063465138102316,42.43611047903906,33.92502287924866,43.05384136440277,36.01868686868687,50,784.0,4581.0,2220.0,Labor
205267,Uttar Pradesh,Mainpuri,27.4566322,78.5669852,36.10907531117303,33.55477344584505,41.73082736485016,34.23967094141947,41.39088409488478,37.030990099009905,50,719.0,3353.0,1661.0,Rural_Hollowing
205268,Uttar Pradesh,Mainpuri,27.4552214,78.455612,30.537529860919953,31.50391972960573,43.60415533732498,26.592147183683426,40.11352946983908,33.6202,50,339.0,3891.0,1720.0,Rural_Hollowing
205301,Uttar Pradesh,Mainpuri,23.25484,69.315447,42.644033159822634,20.926317226050205,33.9541287056415,30.44578757556928,24.288919624154904,30.27673684210526,65,135.0,831.0,294.0,Education
