pincode,state,district,latitude,longitude,total_enrolment,total_demographic,total_biometric,spike_count,ever_influx_risk,ever_ghost_risk,mass_migration_days,max_risk_score,pincode_risk_level
151506,Punjab,Mansa,29.7991,75.2348,111.0,2256.0,7250.0,12,0,0,1,50,Medium
151507,Punjab,Mansa,29.6658,75.1823,131.0,1457.0,6431.0,13,1,1,0,50,Medium
151508,Punjab,Mansa,30.0206,75.34269999999998,123.0,1108.0,4204.0,11,1,0,0,50,Medium
151509,Punjab,Bathinda,30.0548,75.1472,255.0,3163.0,8257.0,12,1,0,1,50,Medium
152001,Punjab,Ferozepur,30.927546,74.610497,81.0,1080.0,2414.0,9,0,0,0,30,Medium
152002,Punjab,Ferozepur,31.00523,74.59755,450.0,8346.0,14692.0,11,1,1,2,80,Critical
152003,Punjab,Ferozepur,30.99155,74.6133,105.0,1505.0,4297.0,7,0,0,0,30,Medium
152004,Punjab,Ferozepur,29.97117,74.57624,64.0,1561.0,3620.0,6,0,0,0,30,Medium
152005,Punjab,Ferozepur,30.7499537,75.4126063,18.0,157.0,817.0,8,0,0,0,30,Medium
152020,Punjab,Fazilka,30.4,74.02,0.0,0.0,1.0,0,0,0,0,0,No Risk
152021,Punjab,Ferozepur,30.82655,74.5765,107.0,1962.0,5471.0,9,1,0,1,50,Medium
152022,Punjab,Fazilka,30.6863,74.38541,259.0,4475.0,7049.0,10,1,1,2,50,Medium
152023,Punjab,Ferozepur,30.8705,74.4189,174.0,1626.0,5326.0,10,1,0,0,50,Medium
152024,Punjab,Fazilka,30.56734,74.24597,547.0,9109.0,15010.0,10,1,1,2,80,Critical
152025,Punjab,Faridkot,30.468446,74.517472,124.0,999.0,3826.0,11,0,0,0,30,Medium
152026,Punjab,Muktsar,30.5141221,74.60050239999998,448.0,6559.0,18357.0,10,1,1,2,65,High
152028,Punjab,Ferozepur,30.893749,75.126809,66.0,761.0,2636.0,9,0,0,0,30,Medium
152031,Punjab,Muktsar,30.4097688,74.6788337,149.0,1297.0,5451.0,10,1,0,0,30,Medium
152032,Punjab,Sri Muktsar Sahib,30.3558497,74.33960849999998,115.0,1253.0,4705.0,14,0,0,0,30,Medium
152033,Punjab,Fazilka,30.97996,74.6816,79.0,576.0,2080.0,13,1,0,0,50,Medium
152101,Punjab,Sri Muktsar Sahib,30.0944111,74.6076333,279.0,3252.0,9173.0,8,1,1,1,50,Medium
152107,Punjab,Muktsar,30.1891909,74.50529799999998,392.0,4450.0,11861.0,7,1,1,1,50,Medium
152112,Punjab,Sri Muktsar Sahib,30.4853,74.08621999999998,119.0,2072.0,5878.0,10,0,1,1,50,Medium
152113,Punjab,Muktsar,30.0665,74.61906,118.0,1070.0,4158.0,7,1,1,0,50,Medium
152114,Punjab,Muktsar,30.060956,74.612824,77.0,959.0,2889.0,6,1,0,0,30,Medium
152115,Punjab,Sri Muktsar Sahib,30.7444,74.67895,42.0,685.0,1672.0,8,0,0,0,30,Medium
152116,Punjab,Fazilka,30.19,74.19,540.0,9017.0,18850.0,12,1,1,2,50,Medium
152117,Punjab,Fazilka,30.1576,74.33157,64.0,1090.0,2885.0,11,0,0,0,30,Medium
152121,Punjab,Fazilka,30.32155,74.05224,106.0,1061.0,3094.0,5,0,0,0,30,Medium
152122,Punjab,Fazilka,30.2451,74.12985,99.0,749.0,3375.0,6,0,0,0,30,Medium
152123,Punjab,Fazilka,30.37395,74.03525,710.0,9200.0,19644.0,9,1,1,3,50,Medium
152124,Punjab,Fazilka,30.54705,74.596,120.0,1273.0,3921.0,11,1,0,0,50,Medium
152128,Punjab,Fazilka,30.1417,74.01125,150.0,2050.0,4378.0,10,0,0,0,30,Medium
152132,Punjab,Fazilka,30.9265586,74.6135181,97.0,2120.0,3297.0,9,1,0,1,50,Medium
160001,Chandigarh,Chandigarh,30.7602777,76.8024722,14.0,220.0,249.0,5,0,0,0,30,Medium
160002,Chandigarh,Chandigarh,30.6903611,76.7942222,256.0,4822.0,6337.0,11,1,0,3,50,Medium
160003,Chandigarh,Chandigarh,30.6765278,76.7947778,64.0,715.0,1448.0,8,0,0,0,30,Medium
160004,Chandigarh,Chandigarh,30.6473056,76.7890278,3.0,2.0,11.0,1,0,0,0,30,Medium
160009,Chandigarh,Chandigarh,30.7479167,76.7928333,42.0,197.0,579.0,12,1,0,0,50,Medium
160011,Chandigarh,Chandigarh,30.7599167,76.7838889,28.0,401.0,844.0,11,0,1,0,30,Medium
160012,Chandigarh,Chandigarh,30.7665555,76.7836111,20.0,240.0,474.0,4,0,1,0,30,Medium
160014,Chandigarh,Chandigarh,30.692051,76.69840999999998,591.0,12978.0,20211.0,9,1,1,4,50,Medium
160015,Chandigarh,Chandigarh,30.7518611,76.7744722,88.0,1509.0,1890.0,11,1,1,1,50,Medium
160017,Chandigarh,Chandigarh,30.7423305,76.7833278,1.0,37.0,19.0,1,0,0,0,30,Medium
160018,Chandigarh,Chandigarh,30.7354722,76.7874444,22.0,126.0,380.0,13,0,0,0,30,Medium
160019,Chandigarh,Chandigarh,30.7389,76.8106,167.0,5303.0,6052.0,7,1,1,3,50,Medium
160020,Chandigarh,Chandigarh,30.7420833,76.7833611,54.0,835.0,1492.0,15,1,0,0,50,Medium
160022,Chandigarh,Chandigarh,30.7247778,76.7592222,81.0,1801.0,2263.0,11,1,0,0,30,Medium
160023,Chandigarh,Chandigarh,30.7396389,76.7670278,64.0,541.0,1188.0,15,1,0,0,50,Medium
160025,Chandigarh,Chandigarh,30.7529722,75.7185,218.0,4467.0,7128.0,7,1,1,4,50,Medium
160030,Chandigarh,Chandigarh,30.7113611,76.7906389,96.0,854.0,2481.0,11,1,0,0,50,Medium
160036,Chandigarh,Chandigarh,30.7345833,76.7523611,543.0,15773.0,14925.0,8,1,0,5,70,High
160047,Chandigarh,Chandigarh,30.692051,76.69841,440.0,13116.0,11810.0,9,0,0,5,50,Medium
160055,Chandigarh,Chandigarh,30.692051,76.69840999999998,226.0,2808.0,4568.0,8,0,1,0,30,Medium
160059,Punjab,S.A.S Nagar(Mohali),30.73455,76.78615,49.0,739.0,1095.0,10,1,1,0,50,Medium
160062,Punjab,Rupnagar,30.6833611,76.7356111,169.0,2322.0,3031.0,10,0,0,0,30,Medium
160071,Punjab,S.A.S Nagar(Mohali),30.9666111,73.53025,76.0,839.0,1238.0,10,1,0,0,50,Medium
160101,Chandigarh,Chandigarh,30.692051,76.69841,449.0,15447.0,12814.0,9,0,0,5,50,Medium
160102,Chandigarh,Chandigarh,30.692051,76.69841,237.0,4897.0,6896.0,10,0,0,3,50,Medium
160103,Chandigarh,Chandigarh,30.692051,76.69841,228.0,2575.0,5026.0,9,0,1,1,50,Medium
160104,Punjab,SAS Nagar (Mohali),30.692051,76.69841,50.0,812.0,733.0,9,0,0,0,30,Medium
171001,Himachal Pradesh,Shimla,31.1038056,77.1699722,49.0,491.0,1450.0,8,1,0,0,50,Medium
171002,Himachal Pradesh,Shimla,31.104605,77.173424,17.0,115.0,457.0,9,1,0,0,50,Medium
171003,Himachal Pradesh,Shimla,30.913,77.49,18.0,243.0,724.0,12,0,0,0,30,Medium
171004,Himachal Pradesh,Shimla,31.263,77.4096,17.0,104.0,468.0,9,0,0,0,30,Medium
171005,Himachal Pradesh,Shimla,31.226,77.179,21.0,156.0,579.0,7,0,0,0,30,Medium
171006,Himachal Pradesh,Shimla,31.123,77.352,40.0,428.0,1409.0,15,1,0,0,50,Medium
171007,Himachal Pradesh,Shimla,31.210321,77.40625,55.0,376.0,1110.0,9,1,0,0,30,Medium
171008,Himachal Pradesh,Shimla,31.101,77.1301,3.0,17.0,25.0,3,0,0,0,30,Medium
171009,Himachal Pradesh,Shimla,31.2115,77.4064,60.0,624.0,1929.0,10,1,1,0,50,Medium
171010,Himachal Pradesh,Shimla,31.0689,77.1341,3.0,60.0,252.0,5,0,0,0,30,Medium
171011,Himachal Pradesh,Shimla,31.216,77.189,45.0,490.0,1503.0,6,1,1,0,50,Medium
171012,Himachal Pradesh,Shimla,31.2101,77.4003,57.0,387.0,841.0,10,1,1,0,50,Medium
171013,Himachal Pradesh,Shimla,31.11765,77.45277,2.0,25.0,33.0,2,0,0,0,30,Medium
171018,Himachal Pradesh,Shimla,31.925,77.408,27.0,154.0,441.0,9,0,0,0,30,Medium
171019,Himachal Pradesh,Shimla,31.825,77.529,26.0,110.0,444.0,7,0,0,0,30,Medium
171102,Himachal Pradesh,Solan,30.904486,77.096736,127.0,401.0,2908.0,10,1,0,0,50,Medium
171103,Himachal Pradesh,Shimla,31.2103,77.40603,39.0,209.0,774.0,8,1,0,0,30,Medium
171201,Himachal Pradesh,Shimla,31.029,77.4067,47.0,460.0,1077.0,12,1,0,0,50,Medium
171202,Himachal Pradesh,Shimla,31.2552785,77.1746452,79.0,650.0,1570.0,9,1,1,0,50,Medium
171203,Himachal Pradesh,Shimla,30.701,77.319,23.0,212.0,581.0,12,1,0,0,50,Medium
171204,Himachal Pradesh,Shimla,31.1461389,77.5462222,15.0,92.0,275.0,9,0,0,0,30,Medium
171205,Himachal Pradesh,Shimla,31.2145,77.12902,40.0,317.0,1007.0,13,1,1,0,65,High
171206,Himachal Pradesh,Shimla,31.225,77.22,59.0,275.0,1013.0,10,1,1,0,50,Medium
171207,Himachal Pradesh,Shimla,331.2,77.752,97.0,1231.0,2405.0,12,1,1,0,45,Medium
171208,Himachal Pradesh,Shimla,31.0259,77.12936,82.0,967.0,2213.0,11,1,0,0,50,Medium
171209,Himachal Pradesh,Shimla,31.2108,77.40669,68.0,394.0,848.0,7,1,0,0,50,Medium
171210,Himachal Pradesh,Shimla,30.91,77.64,298.0,1162.0,4459.0,12,1,1,0,50,Medium
171211,Himachal Pradesh,Shimla,31.2102,77.40663,74.0,649.0,1939.0,11,1,0,0,30,Medium
171212,Himachal Pradesh,Shimla,31.21069,77.406045,17.0,152.0,460.0,9,0,0,0,30,Medium
171213,Himachal Pradesh,Shimla,31.215,77.235,46.0,284.0,774.0,13,1,1,0,50,Medium
171214,Himachal Pradesh,Shimla,31.2375,77.8272778,45.0,441.0,703.0,11,1,0,0,30,Medium
171215,Himachal Pradesh,Shimla,31.1088795,77.6664896,2.0,22.0,61.0,4,0,0,0,30,Medium
171216,Himachal Pradesh,Shimla,31.2102,77.406963,29.0,116.0,413.0,10,0,1,0,45,Medium
171217,Himachal Pradesh,Shimla,30.9169,77.409676,90.0,406.0,1255.0,10,1,0,0,50,Medium
171218,Himachal Pradesh,Shimla,31.0238333,77.1908333,7.0,73.0,138.0,9,0,1,0,45,Medium
171219,Himachal Pradesh,Shimla,31.121,77.198,10.0,81.0,311.0,10,0,0,0,30,Medium
171220,Himachal Pradesh,Shimla,31.288,77.32,77.0,778.0,1474.0,7,1,1,0,50,Medium
171221,Himachal Pradesh,Shimla,31.2102,77.40059999999998,23.0,120.0,448.0,8,1,0,0,30,Medium
171222,Himachal Pradesh,Shimla,31.235,77.632,7.0,70.0,159.0,9,0,1,0,30,Medium
171223,Himachal Pradesh,Shimla,31.2086944,77.7001111,18.0,91.0,234.0,7,0,0,0,30,Medium
171224,Himachal Pradesh,Shimla,31.2825556,77.6997778,19.0,84.0,226.0,9,0,1,0,30,Medium
171225,Himachal Pradesh,Shimla,31.0323,77.4069,18.0,128.0,449.0,13,0,0,0,30,Medium
171226,Himachal Pradesh,Shimla,31.233,77.906,138.0,344.0,1360.0,10,1,1,0,50,Medium
171301,Himachal Pradesh,Shimla,31.246,77.123,23.0,125.0,480.0,9,0,1,0,30,Medium
172001,Himachal Pradesh,Kullu,31.4117634,77.675288,63.0,901.0,2174.0,7,1,0,0,50,Medium
172002,Himachal Pradesh,Kullu,31.58187,77.68903,36.0,313.0,1459.0,13,1,0,0,50,Medium
172021,Himachal Pradesh,Shimla,31.3092957,77.5834259,18.0,149.0,193.0,9,1,1,0,50,Medium
172022,Himachal Pradesh,Shimla,31.4149,77.63435,54.0,485.0,901.0,11,1,1,0,50,Medium
172023,Himachal Pradesh,Kullu,31.425582,77.576116,43.0,307.0,1042.0,10,1,0,0,30,Medium
172024,Himachal Pradesh,Shimla,31.3182779,77.4458081,10.0,73.0,265.0,10,0,0,0,30,Medium
172025,Himachal Pradesh,Kullu,31.16755,77.531,25.0,177.0,285.0,10,1,0,0,50,Medium
172026,Himachal Pradesh,Kullu,31.4284,77.69485,62.0,634.0,1755.0,9,1,0,0,50,Medium
172027,Himachal Pradesh,Shimla,31.31268,77.36185,15.0,55.0,138.0,7,0,0,0,30,Medium
172028,Himachal Pradesh,Shimla,31.340239,77.541068,6.0,39.0,83.0,4,0,0,0,30,Medium
172029,Himachal Pradesh,Shimla,31.317613,77.44815,22.0,97.0,360.0,16,1,0,0,50,Medium
172030,Himachal Pradesh,Shimla,31.3207597564905,77.4916739948093,13.0,145.0,282.0,9,0,1,0,30,Medium
172031,Himachal Pradesh,Shimla,31.311438,77.475549,7.0,88.0,116.0,6,0,1,0,30,Medium
172032,Himachal Pradesh,Kullu,31.445754,77.442315,23.0,161.0,468.0,8,1,1,0,50,Medium
172033,Himachal Pradesh,Kullu,31.34745,77.642,24.0,208.0,430.0,9,0,0,0,30,Medium
172034,Himachal Pradesh,Shimla,31.525967,77.794176,0.0,26.0,48.0,0,0,0,0,0,No Risk
172101,Himachal Pradesh,Kinnaur,31.6197766,77.747347,27.0,498.0,928.0,9,0,1,0,30,Medium
172102,Himachal Pradesh,Shimla,31.5048,77.80724,22.0,243.0,383.0,6,1,1,0,50,Medium
172103,Himachal Pradesh,Kinnaur,31.555017,77.975402,2.0,38.0,85.0,5,0,0,0,30,Medium
172104,Himachal Pradesh,Kinnaur,31.48299,78.0856,35.0,180.0,607.0,12,1,1,0,30,Medium
172105,Himachal Pradesh,Kinnaur,31.5131,78.2236,10.0,53.0,314.0,11,1,0,0,50,Medium
172106,Himachal Pradesh,Kinnaur,31.42764,78.264112,10.0,102.0,702.0,10,1,0,0,30,Medium
172107,Himachal Pradesh,Kinnaur,31.536489,78.2568163,28.0,185.0,851.0,12,1,0,0,50,Medium
172108,Himachal Pradesh,Kinnaur,31.5460886,78.2599752,7.0,34.0,167.0,9,0,0,0,30,Medium
172109,Himachal Pradesh,Kinnaur,31.5446,78.62453,15.0,80.0,314.0,6,0,1,0,45,Medium
172110,Himachal Pradesh,Kinnaur,31.7733383,78.4453462,16.0,109.0,227.0,6,0,1,0,30,Medium
172111,Himachal Pradesh,Kinnaur,31.537658,78.275378,16.0,100.0,301.0,6,0,0,0,30,Medium
172112,Himachal Pradesh,Kinnaur,31.886353,78.596723,5.0,19.0,85.0,6,0,1,0,30,Medium
172113,Himachal Pradesh,Lahul & Spiti,32.619211,77.37837899999998,10.0,54.0,115.0,11,1,1,0,50,Medium
172114,Himachal Pradesh,Lahul & Spiti,32.1448367,78.1735438,25.0,151.0,436.0,9,1,0,0,50,Medium
172115,Himachal Pradesh,Kinnaur,31.70645,78.19705,15.0,126.0,323.0,11,0,1,0,30,Medium
172116,Himachal Pradesh,Kinnaur,31.6021807,78.3532822,14.0,68.0,212.0,11,0,0,0,30,Medium
172117,Himachal Pradesh,Lahul and Spiti,32.619211,77.37837899999998,5.0,40.0,143.0,8,0,1,0,45,Medium
172118,Himachal Pradesh,Kinnaur,31.69815,78.06965,8.0,58.0,221.0,5,0,0,0,30,Medium
172201,Himachal Pradesh,Kullu,32.04602,78.16141,42.0,204.0,641.0,13,1,1,0,50,Medium
173001,Himachal Pradesh,Sirmaur,30.5599327,77.295483,253.0,2585.0,5206.0,12,1,1,2,50,Medium
173021,Himachal Pradesh,Sirmaur,30.849989,77.299414,79.0,345.0,1122.0,12,0,0,0,30,Medium
173022,Himachal Pradesh,Sirmaur,30.5497572,77.5103446,168.0,1207.0,2090.0,11,1,0,0,30,Medium
173023,Himachal Pradesh,Sirmaur,30.6957312,77.4257319,115.0,811.0,2527.0,7,0,0,0,30,Medium
173024,Himachal Pradesh,Sirmaur,30.849989,77.299414,70.0,637.0,1952.0,8,1,0,0,30,Medium
173025,Himachal Pradesh,Sirmaur,30.4490343,77.6264509,364.0,5973.0,7845.0,9,1,0,4,50,Medium
173026,Himachal Pradesh,Sirmaur,30.6166944,77.1834722,8.0,41.0,194.0,7,0,0,0,30,Medium
173027,Himachal Pradesh,Sirmaur,30.849989,77.299414,266.0,3842.0,5569.0,9,0,0,2,50,Medium
173029,Himachal Pradesh,Sirmaur,30.445283,77.6020569,254.0,1628.0,2953.0,8,1,0,1,50,Medium
173030,Himachal Pradesh,Sirmaur,30.849989,77.299414,54.0,442.0,1120.0,11,0,0,0,30,Medium
173101,Himachal Pradesh,Sirmaur,30.7204985,77.1875002,93.0,1167.0,2008.0,9,0,1,0,30,Medium
173104,Himachal Pradesh,Sirmaur,30.6957312,77.4257319,81.0,541.0,1446.0,13,1,0,0,50,Medium
173201,Himachal Pradesh,Solan,30.901701,76.980742,3.0,44.0,123.0,4,0,0,0,30,Medium
173202,Himachal Pradesh,Solan,30.90195,76.993977,1.0,19.0,35.0,3,0,0,0,30,Medium
173204,Himachal Pradesh,Solan,30.904486,77.096736,8.0,55.0,183.0,4,0,0,0,30,Medium
173205,Himachal Pradesh,Solan,30.904486,77.096736,110.0,779.0,2995.0,8,1,0,0,50,Medium
173206,Himachal Pradesh,Solan,30.9958057,77.0190353,62.0,547.0,1832.0,9,1,0,0,50,Medium
173207,Himachal Pradesh,Solan,30.904486,77.096736,38.0,443.0,1551.0,14,0,0,0,30,Medium
173208,Himachal Pradesh,Solan,30.904486,77.096736,51.0,222.0,1057.0,9,1,1,0,30,Medium
173209,Himachal Pradesh,Solan,30.904486,77.096736,36.0,234.0,1050.0,10,1,0,0,50,Medium
173210,Himachal Pradesh,Solan,30.878024,77.05822,5.0,19.0,13.0,3,0,0,0,30,Medium
173211,Himachal Pradesh,Solan,30.890262,77.072202,32.0,417.0,1212.0,8,0,0,0,30,Medium
173212,Himachal Pradesh,Solan,30.904486,77.096736,80.0,638.0,2107.0,8,1,0,0,50,Medium
173213,Himachal Pradesh,Solan,30.9833,77.093139,12.0,112.0,651.0,9,0,1,0,30,Medium
173214,Himachal Pradesh,Solan,30.9289722,77.1139444,8.0,55.0,212.0,10,0,0,0,30,Medium
173215,Himachal Pradesh,Solan,30.904486,77.096736,31.0,98.0,1193.0,11,0,1,0,30,Medium
173217,Himachal Pradesh,Shimla,30.9702143,77.1053673,35.0,179.0,727.0,10,1,0,0,50,Medium
173218,Himachal Pradesh,Solan,31.0864605,76.864713,26.0,80.0,963.0,10,1,0,0,50,Medium
173220,Himachal Pradesh,Solan,30.904486,77.096736,62.0,305.0,1533.0,9,0,0,0,30,Medium
173221,Himachal Pradesh,Solan,30.904486,77.096736,56.0,180.0,1075.0,13,1,0,0,50,Medium
173222,Himachal Pradesh,Solan,31.0546944,77.0245833,3.0,40.0,81.0,4,0,0,0,30,Medium
173223,Himachal Pradesh,Sirmaur,30.849989,77.299414,46.0,520.0,1403.0,9,0,0,0,30,Medium
173225,Himachal Pradesh,Solan,30.904486,77.096736,15.0,46.0,285.0,9,0,0,0,30,Medium
173229,Himachal Pradesh,Sirmaur,30.904486,77.096736,68.0,260.0,1475.0,10,0,1,0,30,Medium
173230,Himachal Pradesh,Solan,30.8591111,77.1685833,1.0,2.0,16.0,1,0,0,0,30,Medium
173233,Himachal Pradesh,Solan,30.904486,77.096736,48.0,178.0,826.0,11,0,0,0,30,Medium
173234,Himachal Pradesh,Solan,31.0224551,77.1028498,7.0,123.0,466.0,7,0,0,0,30,Medium
173235,Himachal Pradesh,Solan,30.904486,77.096736,1.0,17.0,23.0,5,0,0,0,30,Medium
174001,Himachal Pradesh,Bilaspur,31.4046,76.8223,146.0,1480.0,3930.0,8,1,0,0,50,Medium
174002,Himachal Pradesh,Bilaspur,76.4476,76.4476,27.0,179.0,868.0,14,0,0,0,30,Medium
174003,Himachal Pradesh,Bilaspur,31.4635,76.7754,25.0,154.0,627.0,13,1,0,0,50,Medium
174004,Himachal Pradesh,Bilaspur,31.3913,76.7552,53.0,289.0,1139.0,10,0,0,0,30,Medium
174005,Himachal Pradesh,Bilaspur,31.312751,76.763658,3.0,30.0,78.0,5,0,0,0,30,Medium
174011,Himachal Pradesh,Bilaspur,31.2301,76.7177,25.0,117.0,486.0,6,0,1,0,30,Medium
174012,Himachal Pradesh,Bilaspur,31.39,76.8322,15.0,71.0,246.0,10,0,0,0,30,Medium
174013,Himachal Pradesh,Bilaspur,31.5656,76.4725,23.0,156.0,520.0,11,1,1,0,50,Medium
174015,Himachal Pradesh,Bilaspur,31.226,76.6123,26.0,144.0,580.0,9,1,1,0,45,Medium
174017,Himachal Pradesh,Bilaspur,31.3132,76.6443,36.0,143.0,726.0,6,1,1,0,30,Medium
174021,Himachal Pradesh,Bilaspur,31.4491,76.7047,92.0,896.0,3141.0,9,1,0,0,30,Medium
174023,Himachal Pradesh,Bilaspur,31.5192,76.6318,17.0,74.0,632.0,12,0,0,0,30,Medium
174024,Himachal Pradesh,Bilaspur,31.37655,76.7207,19.0,131.0,428.0,8,0,1,0,30,Medium
174026,Himachal Pradesh,Bilaspur,31.5013,76.748,63.0,206.0,1095.0,12,1,0,0,50,Medium
174027,Himachal Pradesh,Bilaspur,31.5262,76.6894,52.0,262.0,974.0,13,1,0,0,50,Medium
174028,Himachal Pradesh,Bilaspur,31.2668,76.7466,60.0,222.0,892.0,14,1,1,0,50,Medium
174029,Himachal Pradesh,Bilaspur,31.4187,76.6427,123.0,490.0,2174.0,17,1,1,0,50,Medium
174030,Himachal Pradesh,Bilaspur,31.3946,76.5473,90.0,589.0,1265.0,8,1,0,0,30,Medium
174031,Himachal Pradesh,Bilaspur,31.362,76.6239,67.0,179.0,657.0,11,1,0,0,50,Medium
174032,Himachal Pradesh,Bilaspur,31.2561,76.8331,20.0,138.0,544.0,8,1,0,0,50,Medium
174033,Himachal Pradesh,Bilaspur,31.3788,76.4879,33.0,258.0,686.0,8,1,1,0,50,Medium
174034,Himachal Pradesh,Bilaspur,31.3475,76.673,62.0,251.0,848.0,11,1,1,0,50,Medium
174035,Himachal Pradesh,Bilaspur,31.3643,76.5791,32.0,185.0,513.0,13,0,0,0,30,Medium
174036,Himachal Pradesh,Bilaspur,31.383,76.8711,3.0,19.0,58.0,5,0,0,0,30,Medium
174101,Himachal Pradesh,Solan,30.911293,77.086667,386.0,3199.0,9057.0,10,1,1,1,50,Medium
174102,Himachal Pradesh,Solan,31.1692715,76.7887192,117.0,549.0,2273.0,10,1,0,0,50,Medium
174103,Himachal Pradesh,Solan,30.906021,76.845049,53.0,346.0,1343.0,12,1,0,0,50,Medium
174201,Himachal Pradesh,Bilaspur,31.4111,76.4334,47.0,155.0,671.0,14,1,1,0,50,Medium
174301,Himachal Pradesh,Una,31.3514722,76.31675,108.0,1048.0,2553.0,12,1,0,0,50,Medium
174302,Himachal Pradesh,Una,31.543333,76.232004,11.0,112.0,307.0,8,0,0,0,30,Medium
174303,Himachal Pradesh,Una,31.521003,76.245668,179.0,1938.0,4836.0,9,1,1,0,50,Medium
174304,Himachal Pradesh,Hamirpur,31.7636,76.4244,11.0,62.0,227.0,9,0,0,0,30,Medium
174305,Himachal Pradesh,Hamirpur,31.4712,76.5048,39.0,153.0,657.0,13,1,1,0,50,Medium
174306,Himachal Pradesh,Una,31.45171,76.312758,73.0,537.0,1481.0,8,1,0,0,50,Medium
174307,Himachal Pradesh,Una,31.627159,76.331948,50.0,129.0,1161.0,11,1,0,0,50,Medium
174308,Himachal Pradesh,Una,31.569313,76.416866,46.0,236.0,895.0,10,1,1,0,30,Medium
174309,Himachal Pradesh,Hamirpur,31.5255,76.4606,8.0,78.0,173.0,6,0,0,0,30,Medium
174310,Himachal Pradesh,Bilaspur,31.2472,76.6203,45.0,218.0,711.0,8,1,1,0,50,Medium
174311,Himachal Pradesh,Hamirpur,31.594,76.5217,32.0,196.0,643.0,10,1,1,0,50,Medium
174312,Himachal Pradesh,Hamirpur,31.6861,76.5213,41.0,111.0,743.0,11,0,0,0,30,Medium
174314,Himachal Pradesh,Una,31.6157515,76.2197361,32.0,94.0,594.0,13,1,1,0,50,Medium
174315,Himachal Pradesh,Una,31.4003605,76.3138324,69.0,908.0,2127.0,7,1,1,0,30,Medium
174316,Himachal Pradesh,Una,31.593053,76.190147,27.0,101.0,306.0,13,0,0,0,30,Medium
174317,Himachal Pradesh,Una,31.4778889,76.1735,14.0,91.0,265.0,8,0,0,0,30,Medium
174319,Himachal Pradesh,Una,31.7829338,75.9707456,26.0,154.0,364.0,11,1,1,0,50,Medium
174320,Himachal Pradesh,Una,31.6511667,76.2725556,10.0,31.0,291.0,6,0,0,0,30,Medium
174321,Himachal Pradesh,Una,31.561507,76.302696,70.0,291.0,1764.0,15,1,0,0,50,Medium
174405,Himachal Pradesh,Hamirpur,31.5923,76.4595,17.0,96.0,331.0,10,0,0,0,30,Medium
174503,Himachal Pradesh,Una,31.351492,76.201571,21.0,164.0,466.0,12,1,0,0,30,Medium
174505,Himachal Pradesh,Hamirpur,31.6228,76.5069,11.0,38.0,80.0,7,1,1,0,50,Medium
174507,Himachal Pradesh,Una,31.3492,76.2682,0.0,5.0,39.0,2,0,0,0,30,Medium
175001,Himachal Pradesh,Mandi,31.65,77.0,169.0,1184.0,4880.0,10,1,0,0,30,Medium
175002,Himachal Pradesh,Mandi,31.56,76.89,40.0,77.0,1434.0,11,1,0,0,50,Medium
175003,Himachal Pradesh,Mandi,31.7574335,76.8728167,68.0,552.0,1078.0,9,1,1,0,50,Medium
175004,Himachal Pradesh,Mandi,31.708256,76.931376,45.0,209.0,542.0,7,0,0,0,30,Medium
175005,Himachal Pradesh,Mandi,31.708256,76.931376,41.0,162.0,1386.0,9,0,0,0,30,Medium
175006,Himachal Pradesh,Mandi,31.708256,76.931376,33.0,205.0,1445.0,11,1,0,0,50,Medium
175007,Himachal Pradesh,Mandi,31.7088611,76.9328611,5.0,80.0,255.0,10,0,1,0,30,Medium
175008,Himachal Pradesh,Mandi,31.59,76.84,57.0,190.0,2014.0,10,1,0,0,50,Medium
175009,Himachal Pradesh,Mandi,31.295082,77.126991,35.0,417.0,685.0,8,1,1,0,30,Medium
175010,Himachal Pradesh,Mandi,31.32,77.17,28.0,69.0,40.0,8,1,1,0,50,Medium
175011,Himachal Pradesh,Mandi,31.34,77.24,99.0,346.0,1413.0,12,1,0,0,50,Medium
175012,Himachal Pradesh,Mandi,31.84,76.92,2.0,49.0,84.0,6,0,0,0,30,Medium
175013,Himachal Pradesh,Mandi,31.708256,76.931376,9.0,110.0,153.0,9,0,1,0,45,Medium
175014,Himachal Pradesh,Mandi,31.708256,76.931376,1.0,10.0,8.0,0,0,0,0,0,No Risk
175015,Himachal Pradesh,Mandi,31.708256,76.931376,28.0,112.0,354.0,8,0,0,0,30,Medium
175016,Himachal Pradesh,Mandi,31.934421,76.7052447,2.0,50.0,33.0,3,0,0,0,30,Medium
175017,Himachal Pradesh,Mandi,31.6,77.28,8.0,14.0,22.0,5,0,0,0,30,Medium
175018,Himachal Pradesh,Mandi,31.708256,76.931376,49.0,71.0,909.0,12,0,0,0,30,Medium
175019,Himachal Pradesh,Mandi,31.53257,76.90567,20.0,53.0,519.0,9,0,1,0,30,Medium
175020,Himachal Pradesh,Mandi,31.98,76.82,0.0,5.0,7.0,0,0,0,0,0,No Risk
175021,Himachal Pradesh,Mandi,31.708256,76.931376,18.0,63.0,1021.0,7,0,0,0,30,Medium
175022,Himachal Pradesh,Mandi,31.386912,77.243809,0.0,6.0,11.0,0,0,0,0,0,No Risk
175023,Himachal Pradesh,Mandi,31.61,76.81,45.0,521.0,980.0,9,1,1,0,50,Medium
175024,Himachal Pradesh,Mandi,31.6936667,76.7336944,132.0,776.0,2493.0,9,1,0,0,50,Medium
